zona;fase;componente;estatus_vinculacion;combustible;modelo;codigo_bus;fecha_vinculacion;accesible;edad;matricula;descripcion_estado_vinculacion;descripcion_nivel_emision;descripcion_tipo
Bosa;Fase III;Zonal;Referente;DIESEL;2014;Z70-4849;26/10/2020;NO ACCESIBLE;4;WDG003;Vinculado;EURO V;BUS (50)
Bosa;Fase III;Zonal;Referente;DIESEL;2014;Z70-4850;23/10/2020;NO ACCESIBLE;4;WDG008;Vinculado;EURO V;BUS (50)
Bosa;Fase III;Zonal;Referente;DIESEL;2014;Z70-4851;23/10/2020;NO ACCESIBLE;4;WDG011;Vinculado;EURO V;BUS (50)
Bosa;Fase III;Zonal;Referente;DIESEL;2014;Z70-4852;30/11/2020;NO ACCESIBLE;4;WEV313;Vinculado;EURO V;BUS (50)
Bosa;Fase III;Zonal;Referente;DIESEL;2014;Z70-4853;23/10/2020;NO ACCESIBLE;4;WEW146;Vinculado;EURO V;BUS (50)
Bosa;Fase III;Zonal;Referente;DIESEL;2014;Z70-4854;26/10/2020;NO ACCESIBLE;4;WEW157;Vinculado;EURO V;BUS (50)
Bosa;Fase III;Zonal;Referente;DIESEL;2014;Z70-4855;23/10/2020;NO ACCESIBLE;4;WEW160;Vinculado;EURO V;BUS (50)
Bosa;Fase III;Zonal;Referente;DIESEL;2014;Z70-7282;12/02/2020;CON ELEVADOR;4;WEV620;Vinculado;EURO V;BUS (80)
Bosa;Fase III;Zonal;Referente;DIESEL;2014;Z70-7283;24/01/2020;CON ELEVADOR;4;WEV622;Vinculado;EURO V;BUS (80)
Bosa;Fase III;Zonal;Referente;DIESEL;2014;Z70-7284;10/01/2020;CON ELEVADOR;4;WEV623;Vinculado;EURO V;BUS (80)
Bosa;Fase III;Zonal;Referente;DIESEL;2014;Z70-7285;10/03/2020;CON ELEVADOR;4;WEV624;Vinculado;EURO V;BUS (80)
Bosa;Fase III;Zonal;Referente;DIESEL;2014;Z70-7287;24/01/2020;CON ELEVADOR;4;WEV626;Vinculado;EURO V;BUS (80)
Bosa;Fase III;Zonal;Referente;DIESEL;2014;Z70-7289;31/01/2020;CON ELEVADOR;4;WEV628;Vinculado;EURO V;BUS (80)
Bosa;Fase III;Zonal;Referente;DIESEL;2014;Z70-7291;31/01/2020;CON ELEVADOR;4;WEW089;Vinculado;EURO V;BUS (80)
Bosa;Fase III;Zonal;Referente;DIESEL;2014;Z70-7294;14/02/2020;CON ELEVADOR;4;WEW093;Vinculado;EURO V;BUS (80)
Bosa;Fase III;Zonal;Referente;DIESEL;2014;Z70-7295;13/05/2020;CON ELEVADOR;4;WEW094;Vinculado;EURO V;BUS (80)
Bosa;Fase III;Zonal;Referente;DIESEL;2014;Z70-7296;3/03/2020;CON ELEVADOR;4;WEW095;Vinculado;EURO V;BUS (80)
Bosa;Fase III;Zonal;Referente;DIESEL;2014;Z70-7297;8/05/2020;CON ELEVADOR;4;WEV629;Vinculado;EURO V;BUS (80)
Bosa;Fase III;Zonal;Referente;DIESEL;2014;Z70-7298;21/04/2020;CON ELEVADOR;4;WNV103;Vinculado;EURO V;BUS (80)
Bosa;Fase III;Zonal;Referente;DIESEL;2015;Z70-7299;10/07/2020;CON ELEVADOR;4;GUW979;Vinculado;EURO V;BUS (80)
Bosa;Fase III;Zonal;Referente;DIESEL;2014;Z70-7300;31/08/2020;NO ACCESIBLE;4;WDE764;Vinculado;EURO V;BUS (80)
Bosa;Fase III;Zonal;Referente;DIESEL;2020;Z70-7301;30/10/2020;CON ELEVADOR;4;GUX282;Vinculado;EURO VI;BUS (80)
Bosa;Fase III;Zonal;Referente;DIESEL;2020;Z70-7302;30/10/2020;CON ELEVADOR;4;GUX283;Vinculado;EURO VI;BUS (80)
Bosa;Fase III;Zonal;Referente;DIESEL;2020;Z70-7303;30/10/2020;CON ELEVADOR;4;GVK027;Vinculado;EURO VI;BUS (80)
Bosa;Fase III;Zonal;Referente;DIESEL;2020;Z70-7304;30/10/2020;CON ELEVADOR;4;GUZ858;Vinculado;EURO VI;BUS (80)
Bosa;Fase III;Zonal;Referente;DIESEL;2020;Z70-7305;30/10/2020;CON ELEVADOR;4;GUX284;Vinculado;EURO VI;BUS (80)
Bosa;Fase III;Zonal;Referente;DIESEL;2021;Z70-7306;27/11/2020;ENTRADA BAJA;4;GVK028;Vinculado;EURO VI;BUS (80)
Bosa;Fase III;Zonal;Referente;DIESEL;2020;Z70-7307;27/11/2020;CON ELEVADOR;4;GVK029;Vinculado;EURO VI;BUS (80)
Bosa;Fase III;Zonal;Referente;DIESEL;2021;Z70-7308;27/11/2020;CON ELEVADOR;4;GVK030;Vinculado;EURO VI;BUS (80)
Bosa;Fase III;Zonal;Referente;DIESEL;2020;Z70-7309;30/10/2020;CON ELEVADOR;4;GUX285;Vinculado;EURO VI;BUS (80)
Bosa;Fase III;Zonal;Referente;DIESEL;2020;Z70-7310;30/10/2020;CON ELEVADOR;4;GUX286;Vinculado;EURO VI;BUS (80)
Bosa;Fase III;Zonal;Referente;DIESEL;2020;Z70-7311;30/10/2020;CON ELEVADOR;4;GVK031;Vinculado;EURO VI;BUS (80)
Bosa;Fase III;Zonal;Referente;DIESEL;2021;Z70-7312;27/11/2020;ENTRADA BAJA;4;GVK032;Vinculado;EURO VI;BUS (80)
Bosa;Fase III;Zonal;Referente;DIESEL;2021;Z70-7313;27/11/2020;CON ELEVADOR;4;GVK033;Vinculado;EURO VI;BUS (80)
Bosa;Fase III;Zonal;Referente;DIESEL;2020;Z70-7314;27/11/2020;ENTRADA BAJA;4;GVK034;Vinculado;EURO VI;BUS (80)
Bosa;Fase III;Zonal;Referente;DIESEL;2020;Z70-7315;30/10/2020;CON ELEVADOR;4;GUX287;Vinculado;EURO VI;BUS (80)
Bosa;Fase III;Zonal;Referente;DIESEL;2020;Z70-7316;30/10/2020;CON ELEVADOR;4;GUZ860;Vinculado;EURO VI;BUS (80)
Bosa;Fase III;Zonal;Referente;DIESEL;2020;Z70-7317;26/11/2020;CON ELEVADOR;4;GVK035;Vinculado;EURO VI;BUS (80)
Bosa;Fase III;Zonal;Referente;DIESEL;2020;Z70-7318;30/10/2020;CON ELEVADOR;4;GUZ861;Vinculado;EURO VI;BUS (80)
Bosa;Fase III;Zonal;Referente;DIESEL;2020;Z70-7319;26/11/2020;CON ELEVADOR;4;GVK036;Vinculado;EURO VI;BUS (80)
Bosa;Fase III;Zonal;Referente;DIESEL;2020;Z70-7320;26/11/2020;CON ELEVADOR;4;GVK037;Vinculado;EURO VI;BUS (80)
Bosa;Fase III;Zonal;Referente;DIESEL;2020;Z70-7321;30/10/2020;CON ELEVADOR;4;GUX288;Vinculado;EURO VI;BUS (80)
Bosa;Fase III;Zonal;Referente;DIESEL;2020;Z70-7322;30/10/2020;CON ELEVADOR;4;GUX289;Vinculado;EURO VI;BUS (80)
Bosa;Fase III;Zonal;Referente;DIESEL;2020;Z70-7323;30/10/2020;CON ELEVADOR;4;GUZ842;Vinculado;EURO VI;BUS (80)
Bosa;Fase III;Zonal;Referente;DIESEL;2020;Z70-7324;30/10/2020;CON ELEVADOR;4;GUZ862;Vinculado;EURO VI;BUS (80)
Bosa;Fase III;Zonal;Referente;DIESEL;2020;Z70-7325;30/10/2020;CON ELEVADOR;4;GUZ863;Vinculado;EURO VI;BUS (80)
Bosa;Fase III;Zonal;Referente;DIESEL;2020;Z70-7326;30/10/2020;CON ELEVADOR;4;GUZ864;Vinculado;EURO VI;BUS (80)
Bosa;Fase III;Zonal;Referente;DIESEL;2020;Z70-7327;30/10/2020;CON ELEVADOR;4;GVK038;Vinculado;EURO VI;BUS (80)
Bosa;Fase III;Zonal;Referente;DIESEL;2021;Z70-7328;27/11/2020;ENTRADA BAJA;4;GVK039;Vinculado;EURO VI;BUS (80)
Bosa;Fase III;Zonal;Referente;DIESEL;2020;Z70-7329;3/12/2020;ENTRADA BAJA;4;GVK040;Vinculado;EURO VI;BUS (80)
Bosa;Fase III;Zonal;Referente;DIESEL;2020;Z70-7330;30/10/2020;CON ELEVADOR;4;GVK041;Vinculado;EURO VI;BUS (80)
Bosa;Fase III;Zonal;Referente;DIESEL;2020;Z70-7331;30/10/2020;CON ELEVADOR;4;GUZ843;Vinculado;EURO VI;BUS (80)
Bosa;Fase III;Zonal;Referente;DIESEL;2020;Z70-7332;30/10/2020;CON ELEVADOR;4;GUZ865;Vinculado;EURO VI;BUS (80)
Bosa;Fase III;Zonal;Referente;DIESEL;2020;Z70-7333;26/11/2020;CON ELEVADOR;4;GVK042;Vinculado;EURO VI;BUS (80)
Bosa;Fase III;Zonal;Referente;DIESEL;2020;Z70-7334;26/11/2020;CON ELEVADOR;4;GVK043;Vinculado;EURO VI;BUS (80)
Bosa;Fase III;Zonal;Referente;DIESEL;2020;Z70-7335;30/10/2020;CON ELEVADOR;4;GUZ844;Vinculado;EURO VI;BUS (80)
Bosa;Fase III;Zonal;Referente;DIESEL;2020;Z70-7336;30/10/2020;CON ELEVADOR;4;GUZ845;Vinculado;EURO VI;BUS (80)
Bosa;Fase III;Zonal;Referente;DIESEL;2020;Z70-7337;30/10/2020;CON ELEVADOR;4;GUZ846;Vinculado;EURO VI;BUS (80)
Bosa;Fase III;Zonal;Referente;DIESEL;2020;Z70-7338;30/10/2020;CON ELEVADOR;4;GUZ866;Vinculado;EURO VI;BUS (80)
Bosa;Fase III;Zonal;Referente;DIESEL;2020;Z70-7339;27/11/2020;CON ELEVADOR;4;GVK044;Vinculado;EURO VI;BUS (80)
Bosa;Fase III;Zonal;Referente;DIESEL;2020;Z70-7340;30/10/2020;CON ELEVADOR;4;GUZ867;Vinculado;EURO VI;BUS (80)
Bosa;Fase III;Zonal;Referente;DIESEL;2020;Z70-7341;30/10/2020;CON ELEVADOR;4;GUZ868;Vinculado;EURO VI;BUS (80)
Bosa;Fase III;Zonal;Referente;DIESEL;2020;Z70-7342;30/10/2020;CON ELEVADOR;4;GUZ869;Vinculado;EURO VI;BUS (80)
Bosa;Fase III;Zonal;Referente;DIESEL;2020;Z70-7343;30/10/2020;CON ELEVADOR;4;GUZ870;Vinculado;EURO VI;BUS (80)
Bosa;Fase III;Zonal;Referente;DIESEL;2021;Z70-7344;27/11/2020;ENTRADA BAJA;4;GVK045;Vinculado;EURO VI;BUS (80)
Bosa;Fase III;Zonal;Referente;DIESEL;2020;Z70-7345;30/10/2020;CON ELEVADOR;4;GUZ847;Vinculado;EURO VI;BUS (80)
Bosa;Fase III;Zonal;Referente;DIESEL;2020;Z70-7346;30/10/2020;CON ELEVADOR;4;GUZ848;Vinculado;EURO VI;BUS (80)
Bosa;Fase III;Zonal;Referente;DIESEL;2020;Z70-7347;30/10/2020;CON ELEVADOR;4;GUZ871;Vinculado;EURO VI;BUS (80)
Bosa;Fase III;Zonal;Referente;DIESEL;2020;Z70-7348;30/10/2020;CON ELEVADOR;4;GUZ849;Vinculado;EURO VI;BUS (80)
Bosa;Fase III;Zonal;Referente;DIESEL;2020;Z70-7349;30/10/2020;CON ELEVADOR;4;GUZ850;Vinculado;EURO VI;BUS (80)
Bosa;Fase III;Zonal;Referente;DIESEL;2020;Z70-7350;30/10/2020;CON ELEVADOR;4;GUZ851;Vinculado;EURO VI;BUS (80)
Bosa;Fase III;Zonal;Referente;DIESEL;2020;Z70-7351;30/10/2020;CON ELEVADOR;4;GUZ852;Vinculado;EURO VI;BUS (80)
Bosa;Fase III;Zonal;Referente;DIESEL;2020;Z70-7352;26/11/2020;CON ELEVADOR;4;GVK046;Vinculado;EURO VI;BUS (80)
Bosa;Fase III;Zonal;Referente;DIESEL;2020;Z70-7353;30/10/2020;CON ELEVADOR;4;GUZ872;Vinculado;EURO VI;BUS (80)
Bosa;Fase III;Zonal;Referente;DIESEL;2020;Z70-7354;30/10/2020;CON ELEVADOR;4;GUZ873;Vinculado;EURO VI;BUS (80)
Bosa;Fase III;Zonal;Referente;DIESEL;2021;Z70-7355;27/11/2020;ENTRADA BAJA;4;GVK047;Vinculado;EURO VI;BUS (80)
Bosa;Fase III;Zonal;Referente;DIESEL;2020;Z70-7356;30/10/2020;CON ELEVADOR;4;GUZ853;Vinculado;EURO VI;BUS (80)
Bosa;Fase III;Zonal;Referente;DIESEL;2020;Z70-7357;30/10/2020;CON ELEVADOR;4;GUZ854;Vinculado;EURO VI;BUS (80)
Bosa;Fase III;Zonal;Referente;DIESEL;2020;Z70-7358;30/10/2020;CON ELEVADOR;4;GUZ874;Vinculado;EURO VI;BUS (80)
Bosa;Fase III;Zonal;Referente;DIESEL;2020;Z70-7359;30/10/2020;CON ELEVADOR;4;GUZ855;Vinculado;EURO VI;BUS (80)
Bosa;Fase III;Zonal;Referente;DIESEL;2020;Z70-7360;30/10/2020;CON ELEVADOR;4;GUZ875;Vinculado;EURO VI;BUS (80)
Bosa;Fase III;Zonal;Referente;DIESEL;2020;Z70-7361;3/12/2020;CON ELEVADOR;4;GVK048;Vinculado;EURO VI;BUS (80)
Bosa;Fase III;Zonal;Referente;DIESEL;2020;Z70-7362;30/10/2020;CON ELEVADOR;4;GUZ856;Vinculado;EURO VI;BUS (80)
Bosa;Fase III;Zonal;Referente;DIESEL;2020;Z70-7363;26/11/2020;CON ELEVADOR;4;GUZ876;Vinculado;EURO VI;BUS (80)
Bosa;Fase III;Zonal;Referente;DIESEL;2020;Z70-7364;30/10/2020;CON ELEVADOR;4;GUZ877;Vinculado;EURO VI;BUS (80)
Bosa;Fase III;Zonal;Referente;DIESEL;2020;Z70-7365;30/10/2020;CON ELEVADOR;4;GUZ878;Vinculado;EURO VI;BUS (80)
Bosa;Fase III;Zonal;Referente;DIESEL;2021;Z70-7366;27/11/2020;ENTRADA BAJA;4;GVK049;Vinculado;EURO VI;BUS (80)
Bosa;Fase III;Zonal;Referente;DIESEL;2020;Z70-7367;3/12/2020;CON ELEVADOR;4;GVK050;Vinculado;EURO VI;BUS (80)
Bosa;Fase III;Zonal;Referente;DIESEL;2020;Z70-7368;30/10/2020;CON ELEVADOR;4;GUZ857;Vinculado;EURO VI;BUS (80)
Bosa;Fase III;Zonal;Referente;DIESEL;2020;Z70-7369;30/10/2020;CON ELEVADOR;4;GUZ859;Vinculado;EURO VI;BUS (80)
Bosa;Fase III;Zonal;Referente;DIESEL;2020;Z70-7370;30/10/2020;CON ELEVADOR;4;GVK026;Vinculado;EURO VI;BUS (80)
Bosa;Fase III;Zonal;Referente;DIESEL;2021;Z70-7371;27/11/2020;CON ELEVADOR;4;GVK051;Vinculado;EURO VI;BUS (80)
SUBA;FASE IV;TRONCAL;Referente;GNV;2020;S1401;14/03/2020;PLATAFORMA ALTA;4;GUW826;Vinculado;EURO VI;BIARTICULADO
SUBA;FASE IV;TRONCAL;Referente;GNV;2020;S1402;14/03/2020;PLATAFORMA ALTA;4;GUW827;Vinculado;EURO VI;BIARTICULADO
SUBA;FASE IV;TRONCAL;Referente;GNV;2020;S1403;14/03/2020;PLATAFORMA ALTA;4;GUW828;Vinculado;EURO VI;BIARTICULADO
SUBA;FASE IV;TRONCAL;Referente;GNV;2020;S1404;14/03/2020;PLATAFORMA ALTA;4;GUW829;Vinculado;EURO VI;BIARTICULADO
SUBA;FASE IV;TRONCAL;Referente;GNV;2020;S1405;14/03/2020;PLATAFORMA ALTA;4;GUW955;Vinculado;EURO VI;BIARTICULADO
SUBA;FASE IV;TRONCAL;Referente;GNV;2020;S1406;14/03/2020;PLATAFORMA ALTA;4;GUW830;Vinculado;EURO VI;BIARTICULADO
SUBA;FASE IV;TRONCAL;Referente;GNV;2020;S1407;14/03/2020;PLATAFORMA ALTA;4;GUW831;Vinculado;EURO VI;BIARTICULADO
SUBA;FASE IV;TRONCAL;Referente;GNV;2020;S1408;14/03/2020;PLATAFORMA ALTA;4;GUW832;Vinculado;EURO VI;BIARTICULADO
SUBA;FASE IV;TRONCAL;Referente;GNV;2020;S1409;14/03/2020;PLATAFORMA ALTA;4;GUW833;Vinculado;EURO VI;BIARTICULADO
